Հրապարակվել է,Թարմացվել է,Մարզ,Համայնք,Գին (֏),Գին ($),Տան մակերես (մ²),Հողատարածքի մակերես (մ²),մ² գին (֏),Սենյակներ,Հարկ,Տեսակ,Հղում
2025-12-02,2026-02-03,Երևան,Դավթաշեն,83256800,220000,107,0,778100,4,"=""8/15""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/4-senyakanoc/Mikoyan+St/Davtashen/Yerevan/158110
2025-12-17,2026-02-03,Երևան,Քանաքեռ Զեյթուն,34059600,90000,42,0,810942,2,"=""3/14""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Rubinyants+St/Kanaqer-Zeytun/Yerevan/158359
2026-02-03,2026-02-03,Երևան,Կենտրոն,50332520,133000,41,0,1227622,2,"=""2/9""",Բնակարան,https://myrealty.am/hy/bnakaran/2-senyakanoc/M.Khorenatsi+St/Center/Yerevan/159277
2025-10-17,2026-02-03,Երևան,Արաբկիր,42385280,112000,40,0,1059632,2,"=""6/8""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Adonts+St/Arabkir/Yerevan/157009
2025-11-12,2026-02-03,Երևան,Կենտրոն,181272760,479000,208,0,871503,4,"=""12/12""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/4-senyakanoc/Antarayin+St/Center/Yerevan/157679
2026-01-15,2026-01-16,Երևան,Արաբկիր,88933400,235000,95,0,936141,4,"=""2/14""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/4-senyakanoc/Adonts+St/Arabkir/Yerevan/158816
2026-02-03,2026-02-03,Երևան,Արաբկիր,52224720,138000,61,0,856142,3,"=""2/5""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/Vratsakan+St/Arabkir/Yerevan/159275
2025-10-27,2025-10-29,Երևան,Արաբկիր,49197200,130000,60,0,819953,2,"=""12/18""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Komitas+Ave/Arabkir/Yerevan/157093
2025-12-08,2026-02-03,Երևան,Արաբկիր,51089400,135000,73,0,699854,3,"=""8/9""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/Orbeli+Yeghbayrner+++St/Arabkir/Yerevan/158167
2026-01-08,2026-02-02,Երևան,Կենտրոն,58658200,155000,42,0,1396623,2,"=""9/11""",Բնակարան,https://myrealty.am/hy/bnakaran/2-senyakanoc/Koghbatsi+St/Center/Yerevan/158636
2026-02-02,2026-02-03,Երևան,Արաբկիր,85149000,225000,80,0,1064362,3,"=""6/12""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/N.+Tigranyan+dead+end/Arabkir/Yerevan/159272
2026-01-12,2026-02-03,Երևան,Ավան,67740760,179000,93,0,728395,3,"=""6/9""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/Tsarav+Aghbyur+St/Avan/Yerevan/158732
2026-01-12,2026-02-03,Երևան,Մալաթիա Սեբաստիա,47305000,125000,60,0,788416,2,"=""13/19""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/M%E2%80%A4+Melqonyan+str/Malatia-Sebastia/Yerevan/158725
2026-01-28,2026-02-02,Երևան,Արաբկիր,58279760,154000,84,0,693806,3,"=""12/14""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/Hakobyan+St/Arabkir/Yerevan/159158
2025-11-06,2026-02-02,Երևան,Արաբկիր,62442600,165000,82,0,761495,3,"=""5/5""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/Sundukyan+St/Arabkir/Yerevan/157204
2026-01-12,2026-02-03,Երևան,Արաբկիր,71903600,190000,90,0,798928,4,"=""6/7""",Բնակարան,https://myrealty.am/hy/bnakaran/4-senyakanoc/Vratsakan+St/Arabkir/Yerevan/158684
2026-01-13,2026-02-02,Երևան,Արաբկիր,49197200,130000,73,0,673934,3,"=""3/5""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/Azatutyan+Ave/Arabkir/Yerevan/158766
2026-01-12,2026-02-02,Երևան,Արաբկիր,73795800,195000,68,0,1085232,2,"=""7/11""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Hr.Kochar+St/Arabkir/Yerevan/158694
2026-02-02,2026-02-02,Երևան,Արաբկիր,33681160,89000,49,0,687370,2,"=""6/7""",Բնակարան,https://myrealty.am/hy/bnakaran/2-senyakanoc/Shirvanzade+St/Arabkir/Yerevan/159246
2025-11-05,2026-02-02,Երևան,Ավան,34059600,90000,67,0,508352,3,"=""6/9""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/Sayat-Nova+district/Avan/Yerevan/157196
2026-01-12,2026-02-02,Երևան,Արաբկիր,61307280,162000,74,0,828476,3,"=""5/8""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/Adonts+St/Arabkir/Yerevan/158734
2025-09-25,2025-09-25,Երևան,Արաբկիր,64334800,170000,87,0,739480,3,"=""12/16""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/Komitas+Ave/Arabkir/Yerevan/156792
2026-02-02,2026-02-02,Երևան,Արաբկիր,85149000,225000,102,0,834794,3,"=""4/8""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/Adonts+St/Arabkir/Yerevan/159267
2026-01-12,2026-02-03,Երևան,Մալաթիա Սեբաստիա,79472400,210000,100,0,794724,3,"=""17/17""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/M%E2%80%A4+Melqonyan+str/Malatia-Sebastia/Yerevan/158724
2026-01-31,2026-02-02,Երևան,Էրեբունի,26490800,70000,37,0,715967,2,"=""9/14""",Բնակարան,https://myrealty.am/hy/bnakaran/2-senyakanoc/Artsakh+ave/Erebuni/Yerevan/159229
2026-01-12,2026-02-03,Երևան,Արաբկիր,43520600,115000,64,0,680009,2,"=""5/9""",Բնակարան,https://myrealty.am/hy/bnakaran/2-senyakanoc/Mamikoniants+St/Arabkir/Yerevan/158741
2026-01-12,2026-02-03,Երևան,Նոր Նորք,54116920,143000,94,0,575711,3,"=""9/16""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/Gyurjyan+St/Nor-Nork/Yerevan/158717
2025-12-10,2026-02-02,Երևան,Աջափնյակ,67740760,179000,67,0,1011056,3,"=""2/3""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/Nazarbekyan+district/Ajapnyak/Yerevan/158235
2024-06-19,2026-02-02,Երևան,Քանաքեռ Զեյթուն,132454000,350000,128,0,1034796,3,"=""5/16""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/Gogol+St/Kanaqer-Zeytun/Yerevan/159252
2026-01-12,2026-02-02,Երևան,Արաբկիր,51089400,135000,63,0,810942,2,"=""3/12""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Vratsakan+St/Arabkir/Yerevan/158689
2026-01-13,2026-02-02,Երևան,Արաբկիր,55630680,147000,72,0,772648,3,"=""4/5""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/V.Vagharshyan+St/Arabkir/Yerevan/158759
2026-01-12,2026-02-02,Երևան,Արաբկիր,45412800,120000,84,0,540628,3,"=""11/14""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/Artsruni+St/Arabkir/Yerevan/158686
2026-01-12,2026-02-02,Երևան,Արաբկիր,54873800,145000,76,0,722023,3,"=""4/12""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/Komitas+Ave/Arabkir/Yerevan/158696
2026-01-13,2026-02-02,Երևան,Կենտրոն,75688000,200000,104,0,727769,3,"=""15/16""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/Charents+St/Center/Yerevan/158758
2026-01-12,2026-02-02,Երևան,Մալաթիա Սեբաստիա,66983880,177000,78,0,858767,3,"=""17/17""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/M%E2%80%A4+Melqonyan+str/Malatia-Sebastia/Yerevan/158719
2026-01-05,2026-02-02,Երևան,Կենտրոն,61685720,163000,54,0,1142328,2,"=""2/6""",Բնակարան,https://myrealty.am/hy/bnakaran/2-senyakanoc/Mashtots+Ave/Center/Yerevan/158626
2026-01-20,2026-02-02,Երևան,Աջափնյակ,79472400,210000,81,0,981140,3,"=""11/16""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/Leningradyan+St/Ajapnyak/Yerevan/158994
2025-12-05,2026-01-28,Երևան,Կենտրոն,100286600,265000,77,0,1302423,3,"=""3/13""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/Mashtots+Ave/Center/Yerevan/158134
2026-01-12,2026-02-02,Երևան,Արաբկիր,75688000,200000,100,0,756880,2,"=""9/13""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Mamikoniants+St/Arabkir/Yerevan/158705
2026-01-12,2026-02-02,Երևան,Արաբկիր,34059600,90000,34,0,1001752,1,"=""3/4""",Բնակարան,https://myrealty.am/hy/bnakaran/1-senyakanoc/Kievyan+St/Arabkir/Yerevan/158687
2026-01-12,2026-02-02,Երևան,Արաբկիր,70768280,187000,64,0,1105754,3,"=""2/5""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/Vratsakan+St/Arabkir/Yerevan/158697
2026-01-12,2026-02-02,Երևան,Արաբկիր,48818760,129000,71,0,687588,3,"=""5/5""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/V.Papazyan+St/Arabkir/Yerevan/158691
2024-11-10,2026-02-02,Երևան,Կենտրոն,71903600,190000,64,0,1123493,2,"=""3/6""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Antarayin+St/Center/Yerevan/153747
2025-12-25,2026-01-14,Երևան,Աջափնյակ,43520600,115000,62,0,701945,2,"=""2/16""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Leningradyan+St/Ajapnyak/Yerevan/158515
2026-01-14,2026-02-02,Երևան,Արաբկիր,66227000,175000,78,0,849064,3,"=""8/8""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/Ruben+Sevak.%28Arabkir+21+St.%29/Arabkir/Yerevan/158948
2026-01-12,2026-02-02,Երևան,Մալաթիա Սեբաստիա,113532000,300000,115,0,987234,3,"=""10/18""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/M%E2%80%A4+Melqonyan+str/Malatia-Sebastia/Yerevan/158728
2026-01-13,2026-02-02,Երևան,Քանաքեռ Զեյթուն,39736200,105000,91,0,436661,4,"=""3/9""",Բնակարան,https://myrealty.am/hy/bnakaran/4-senyakanoc/Lepsius+St/Kanaqer-Zeytun/Yerevan/158770
2026-01-21,2026-02-02,Երևան,Արաբկիր,60550400,160000,85,0,712357,4,"=""2/5""",Բնակարան,https://myrealty.am/hy/bnakaran/4-senyakanoc/Aghbyur+Serob+St/Arabkir/Yerevan/159034
2025-12-25,2026-02-02,Երևան,Քանաքեռ Զեյթուն,56766000,150000,72,0,788416,2,"=""3/15""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/K.+Ulnetsi+St/Kanaqer-Zeytun/Yerevan/159207
2026-02-02,2026-02-02,Երևան,Արաբկիր,52981600,140000,67,0,790770,2,"=""4/5""",Բնակարան,https://myrealty.am/hy/bnakaran/2-senyakanoc/Komitas+Ave/Arabkir/Yerevan/159254
2026-01-12,2026-02-02,Երևան,Արաբկիր,47305000,125000,50,0,946100,2,"=""5/5""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Arabkir+39+St/Arabkir/Yerevan/158730
2026-01-26,2026-02-02,Երևան,Դավթաշեն,100286600,265000,132,0,759746,4,"=""6/16""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/4-senyakanoc/Gevorgyan+st/Davtashen/Yerevan/159191
2026-01-09,2026-02-02,Երևան,Արաբկիր,63577920,168000,86,0,739278,3,"=""3/12""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/Komitas+Ave/Arabkir/Yerevan/158659
2026-01-14,2026-02-02,Երևան,Արաբկիր,35951800,95000,43,0,836088,1,"=""4/4""",Բնակարան,https://myrealty.am/hy/bnakaran/1-senyakanoc/Komitas+Ave/Arabkir/Yerevan/159233
2025-02-15,2026-02-02,Երևան,Կենտրոն,174082400,460000,92,0,1892200,3,"=""8/12""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/Northern+%28Hyusisayin%29++Ave/Center/Yerevan/157971
2025-11-04,2026-02-02,Երևան,Քանաքեռ Զեյթուն,72660480,192000,107,0,679069,3,"=""18/18""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/Sevak+St/Kanaqer-Zeytun/Yerevan/157473
2026-02-02,2026-02-02,Երևան,Քանաքեռ Զեյթուն,55063020,145500,97,0,567660,4,"=""11/12""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/4-senyakanoc/Rubinyants+St/Kanaqer-Zeytun/Yerevan/159245
2025-11-28,2026-02-02,Երևան,Կենտրոն,71903600,190000,73,0,984980,2,"=""4/4""",Բնակարան,https://myrealty.am/hy/bnakaran/2-senyakanoc/Hanrapetutyan+St/Center/Yerevan/158020
2026-02-02,2026-02-02,Երևան,Աջափնյակ,42385280,112000,56,0,756880,2,"=""9/17""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Leningradyan+St/Ajapnyak/Yerevan/159240
2025-12-22,2026-02-02,Երևան,Արաբկիր,68876080,182000,80,0,860951,3,"=""8/14""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/Gyulbenkyan+St/Arabkir/Yerevan/158431
2025-11-27,2026-02-02,Երևան,Կենտրոն,92717800,245000,53,0,1749392,2,"=""10/13""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Mashtots+Ave/Center/Yerevan/158156
2025-12-22,2026-02-02,Երևան,Մալաթիա Սեբաստիա,42385280,112000,62,0,683633,2,"=""7/15""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Leningradyan+st./Malatia-Sebastia/Yerevan/158454
2026-01-12,2026-02-02,Երևան,Արաբկիր,30653640,81000,41,0,747649,1,"=""8/10""",Բնակարան,https://myrealty.am/hy/bnakaran/1-senyakanoc/Aghbyur+Serob+St/Arabkir/Yerevan/158713
2026-01-12,2026-02-02,Երևան,Արաբկիր,45034360,119000,66,0,682338,2,"=""1/9""",Բնակարան,https://myrealty.am/hy/bnakaran/2-senyakanoc/A.+Khachatrian+St/Arabkir/Yerevan/158712
2026-01-12,2026-02-02,Երևան,Կենտրոն,70011400,185000,64,0,1093928,2,"=""5/5""",Բնակարան,https://myrealty.am/hy/bnakaran/2-senyakanoc/Nalbandyan+St/Center/Yerevan/158720
2024-06-20,2024-06-20,Երևան,Կենտրոն,66227000,175000,68,0,973926,2,"=""11/18""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Arshakunyats+Ave/Center/Yerevan/151157
2026-01-23,2026-02-02,Երևան,Կենտրոն,71525160,189000,73,0,979796,3,"=""3/5""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/Zakyan+St/Center/Yerevan/159075
2026-01-12,2026-02-02,Երևան,Արաբկիր,68119200,180000,86,0,792083,3,"=""3/5""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/Kasyan+St/Arabkir/Yerevan/158690
2026-01-16,2026-02-02,Երևան,Դավթաշեն,71903600,190000,93,0,773156,3,"=""7/16""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/Gevorgyan+st/Davtashen/Yerevan/159194
2025-12-19,2026-01-25,Երևան,Արաբկիր,77580200,205000,75,0,1034402,3,"=""7/14""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/Griboedov+St/Arabkir/Yerevan/158655
2025-03-25,2025-06-10,Երևան,Կենտրոն,51089400,135000,40,0,1277235,1,"=""8/10""",Բնակարան,https://myrealty.am/hy/bnakaran/1-senyakanoc/Koghbatsi+St/Center/Yerevan/155074
2025-09-15,2025-09-15,Երևան,Արաբկիր,73795800,195000,97,0,760781,3,"=""11/13""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/Griboedov+St/Arabkir/Yerevan/156680
2026-01-07,2026-01-31,Երևան,Կենտրոն,132454000,350000,175,0,756880,4,"=""11/22""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/4-senyakanoc/Tsitsernakaberd+Highway/Center/Yerevan/159228
2026-01-27,2026-02-01,Երևան,Կենտրոն,49954080,132000,40,0,1248852,2,"=""3/4""",Բնակարան,https://myrealty.am/hy/bnakaran/2-senyakanoc/Tigran+Mets+Ave/Center/Yerevan/159237
2026-01-12,2026-02-02,Երևան,Արաբկիր,71903600,190000,97,0,741274,3,"=""3/16""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/Vratsakan+St/Arabkir/Yerevan/158682
2025-11-15,2026-02-01,Երևան,Արաբկիր,45412800,120000,86,0,528055,3,"=""13/14""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/Adonts+St/Arabkir/Yerevan/157905
2025-11-13,2026-01-31,Երևան,Կենտրոն,72660480,192000,93,0,781295,3,"=""4/5""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/Mashtots+Ave/Center/Yerevan/157755
2024-04-25,2026-01-31,Երևան,Կենտրոն,59793520,158000,75,0,797246,3,"=""4/5""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/Tigran+Mets+Ave/Center/Yerevan/148329
2026-01-20,2026-02-02,Երևան,Արաբկիր,68119200,180000,115,0,592340,3,"=""20/20""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/Mamikoniants+St/Arabkir/Yerevan/158993
2026-01-12,2026-01-30,Երևան,Կենտրոն,141915000,375000,69,0,2056739,3,"=""3/5""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/Tamanyan+St/Center/Yerevan/158802
2026-01-30,2026-01-31,Երևան,Արաբկիր,69254520,183000,93,0,744672,3,"=""2/8""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/V.Papazyan+St/Arabkir/Yerevan/159232
2025-12-10,2026-01-30,Երևան,Կենտրոն,81364600,215000,69,0,1179197,2,"=""2/5""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Aygestan+11+St/Center/Yerevan/158259
2025-06-12,2026-01-30,Երևան,Քանաքեռ Զեյթուն,34816480,92000,66,0,527522,3,"=""4/9""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/+Z.+Kanaqertsi/Kanaqer-Zeytun/Yerevan/159211
2024-05-22,2024-08-30,Երևան,Արաբկիր,73795800,195000,89,0,829166,3,"=""2/5""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/Komitas+Ave/Arabkir/Yerevan/149845
2026-01-18,2026-01-18,Երևան,Արաբկիր,82878360,219000,109,0,760351,4,"=""5/5""",Բնակարան,https://myrealty.am/hy/bnakaran/4-senyakanoc/Aghbyur+Serob+St/Arabkir/Yerevan/158928
2025-10-23,2025-10-29,Երևան,Քանաքեռ Զեյթուն,102178800,270000,146,0,699854,4,"=""9/14""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/4-senyakanoc/Emineski+St/Kanaqer-Zeytun/Yerevan/157068
2025-09-02,2026-01-30,Երևան,Կենտրոն,113532000,300000,68,0,1669588,2,"=""4/5""",Բնակարան,https://myrealty.am/hy/bnakaran/2-senyakanoc/Bayron+St/Center/Yerevan/159148
2026-01-19,2026-01-29,Երևան,Արաբկիր,56766000,150000,72,0,788416,2,"=""4/16""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Vratsakan+St/Arabkir/Yerevan/159048
2026-01-20,2026-01-29,Երևան,Արաբկիր,62442600,165000,65,0,960655,2,"=""8/9""",Բնակարան,https://myrealty.am/hy/bnakaran/2-senyakanoc/Sundukyan+St/Arabkir/Yerevan/159047
2025-12-19,2026-01-29,Երևան,Կենտրոն,329242800,870000,152,0,2166071,4,"=""8/18""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/4-senyakanoc/Yekmalyan+St/Center/Yerevan/158583
2025-10-29,2026-01-29,Երևան,Կենտրոն,34627260,91500,39,0,887878,1,"=""10/10""",Բնակարան,https://myrealty.am/hy/bnakaran/1-senyakanoc/E.+Qochar+St/Center/Yerevan/159176
2025-11-27,2026-01-29,Երևան,Մալաթիա Սեբաստիա,87041200,230000,116,0,750355,4,"=""4/18""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/4-senyakanoc/Leningradyan+st./Malatia-Sebastia/Yerevan/158334
2025-10-23,2026-01-29,Երևան,Քանաքեռ Զեյթուն,45791240,121000,63,0,726845,2,"=""7/16""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Gogol+St/Kanaqer-Zeytun/Yerevan/157464
2025-08-08,2026-01-29,Երևան,Կենտրոն,94610000,250000,72,0,1314027,3,"=""3/5""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/Vardanants+St/Center/Yerevan/156126
2025-10-25,2026-01-29,Երևան,Կենտրոն,113532000,300000,115,0,987234,3,"=""10/18""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/M%E2%80%A4+Melqonyan+str/Center/Yerevan/157074
2026-01-12,2026-01-29,Երևան,Ավան,37844000,100000,55,0,688072,2,"=""7/18""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Acharyan+St/Avan/Yerevan/158750
2025-10-07,2025-10-07,Երևան,Կենտրոն,85149000,225000,60,0,1419150,2,"=""2/4""",Բնակարան,https://myrealty.am/hy/bnakaran/2-senyakanoc/Vardanants+St/Center/Yerevan/156908
2026-01-27,2026-01-29,Երևան,Կենտրոն,57522880,152000,39,0,1474945,2,"=""9/9""",Բնակարան,https://myrealty.am/hy/bnakaran/2-senyakanoc/Pushkin+St/Center/Yerevan/159167
2025-07-21,2026-01-29,Երևան,Քանաքեռ Զեյթուն,53738480,142000,82,0,655347,2,"=""17/18""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Sevak+St/Kanaqer-Zeytun/Yerevan/157498
2025-08-01,2026-01-29,Երևան,Քանաքեռ Զեյթուն,75688000,200000,114,0,663929,4,"=""18/18""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/4-senyakanoc/Sevak+St/Kanaqer-Zeytun/Yerevan/157500
2026-01-28,2026-01-29,Երևան,Քանաքեռ Զեյթուն,158944800,420000,150,0,1059632,2,"=""2/18""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/K.+Ulnetsi+St/Kanaqer-Zeytun/Yerevan/159162
2025-11-20,2026-01-22,Երևան,Աջափնյակ,32924280,87000,53,0,621212,2,"=""4/13""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Shiraz+St/Ajapnyak/Yerevan/157961
2025-11-26,2026-01-29,Երևան,Կենտրոն,48061880,127000,53,0,906827,2,"=""5/6""",Բնակարան,https://myrealty.am/hy/bnakaran/2-senyakanoc/Aygestan+11+St/Center/Yerevan/158014
