Հրապարակվել է,Թարմացվել է,Մարզ,Համայնք,Գին (֏),Գին ($),Տան մակերես (մ²),Հողատարածքի մակերես (մ²),մ² գին (֏),Սենյակներ,Հարկ,Տեսակ,Հղում
01/04/2026,19/04/2026,Երևան,Աջափնյակ,35376100,95000,51,0,693649.0,2,"=""4/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-16-kvartalum--wu9i
18/04/2026,,Երևան,Արաբկիր,100914980,271000,71,0,1421337.0,2,"=""18/18""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--wb5o
15/04/2026,19/04/2026,Երևան,Աջափնյակ,53622720,144000,70,0,766038.0,3,"=""12/13""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-15-kvartalum--wbc0
15/04/2026,19/04/2026,Երևան,Էրեբունի,41706560,112000,82,0,508616.0,3,"=""9/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-erebunium--wbct
27/03/2026,19/04/2026,Երևան,Քանաքեռ Զեյթուն,32024680,86000,60,0,533744.0,3,"=""1/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-qanaqerum--wj0a
19/04/2026,,Երևան,Արաբկիր,50271300,135000,60,0,837855.0,3,"=""3/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-qanaqerum--wbpq
27/03/2026,18/04/2026,Երևան,Կենտրոն,115437800,310000,92,0,1254758.0,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--wj3m
10/04/2026,20/04/2026,Կոտայք,Աբովյան,24949460,67000,64,0,389835.0,3,"=""1/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-abovyanum--wuvz
14/03/2026,19/04/2026,Երևան,Արաբկիր,61442700,165000,66,0,930950.0,2,"=""10/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--wm1s
14/03/2026,19/04/2026,Երևան,Դավթաշեն,117299700,315000,150,0,781998.0,4,"=""3/5""",Բնակարան,https://www.senyak.am/4-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--wm1n
09/04/2026,20/04/2026,Երևան,Քանաքեռ Զեյթուն,50271300,135000,97,0,518260.0,3,"=""9/13""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-zeytunum--wus3
09/04/2026,20/04/2026,Երևան,Քանաքեռ Զեյթուն,31652300,85000,76,0,416477.0,3,"=""9/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-qanaqerum--wusm
19/04/2026,,Երևան,Մալաթիա Սեբաստիա,46547500,125000,85,0,547617.0,4,"=""7/9""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-bangladeshum--wbau
19/04/2026,,Երևան,Աջափնյակ,47292260,127000,74,0,639084.0,4,"=""1/5""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-15-kvartalum--wbpx
10/04/2026,19/04/2026,Երևան,Նոր Նորք,39099900,105000,65,0,601536.0,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-1-in-masivum--wu2q
08/04/2026,19/04/2026,Երևան,Դավթաշեն,48409400,130000,84,0,576302.0,3,"=""4/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-davtashenum--wuag
07/04/2026,19/04/2026,Երևան,Դավթաշեն,74476000,200000,105,0,709295.0,4,"=""8/18""",Բնակարան,https://www.senyak.am/4-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--wu5u
19/04/2026,,Երևան,Մալաթիա Սեբաստիա,35376100,95000,68,0,520236.0,3,"=""10/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-malatiayum--wbah
19/04/2026,,Երևան,Արաբկիր,96818800,260000,179,0,540887.0,6,"=""8/9""",Բնակարան,https://www.senyak.am/6-senyakanoc-bnakarani-vacharq-arabkirum--wbp4
13/04/2026,18/04/2026,Երևան,Քանաքեռ Զեյթուն,44313220,119000,78,0,568118.0,3,"=""6/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-zeytunum--wbdj
20/04/2026,,Երևան,Նոր Նորք,34258960,92000,82,0,417792.0,3,"=""13/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-5-rd-masivum--wbsi
14/03/2026,18/04/2026,Արմավիր,Արմավիր,39099900,105000,80,0,488748.0,3,"=""2/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-armavirum--wm1u
19/04/2026,,Երևան,Շենգավիթ,46547500,125000,55,0,846318.0,3,"=""2/6""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-3-rd-masum--wbpf
01/04/2026,19/04/2026,Երևան,Քանաքեռ Զեյթուն,55000000,147698,60,0,916666.0,2,"=""8/15""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-qanaqer-zeytunum--wudm
15/04/2026,19/04/2026,Երևան,Շենգավիթ,17501860,47000,25,0,700074.0,1,"=""7/7""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-charbaxum--wbo8
21/03/2026,21/04/2026,Երևան,Արաբկիր,33141820,89000,40,0,828545.0,1,"=""4/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-arabkirum--wjqj
04/04/2026,18/04/2026,Երևան,Աջափնյակ,37238000,100000,80,0,465475.0,3,"=""11/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-15-kvartalum--wuzj
19/04/2026,,Երևան,Մալաթիա Սեբաստիա,42823700,115000,77,0,556151.0,3,"=""4/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-bangladeshum--wbpg
18/04/2026,,Երևան,Կենտրոն,98680700,265000,40,0,2467017.0,2,"=""4/17""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--wb59
19/04/2026,,Երևան,Մալաթիա Սեբաստիա,50271300,135000,80,0,628391.0,3,"=""5/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-bangladeshum--wbr2
15/04/2026,19/04/2026,Երևան,Արաբկիր,48037020,129000,70,0,686243.0,3,"=""1/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-komitasum--wbcl
07/03/2026,18/04/2026,Երևան,Կենտրոն,64421740,173000,77,0,836645.0,2,"=""3/10""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--wzmn
23/03/2026,19/04/2026,Երևան,Նոր Նորք,33514200,90000,45,0,744760.0,2,"=""3/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-2-rd-masivum--wjxg
11/03/2026,19/04/2026,Երևան,Էրեբունի,40961800,110000,53,0,772864.0,2,"=""16/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-erebunium--wznx
20/04/2026,,Երևան,Կենտրոն,558570000,1500000,178,0,3138033.0,4,"=""3/12""",Բնակարան,https://www.senyak.am/4-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--wbsa
14/04/2026,19/04/2026,Երևան,Մալաթիա Սեբաստիա,29045640,78000,51,0,569522.0,2,"=""9/18""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-bangladeshum--wbf3
01/04/2026,19/04/2026,Երևան,Մալաթիա Սեբաստիա,27556120,74000,44,0,626275.0,2,"=""9/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-bangladeshum--wudy
10/04/2026,20/04/2026,Երևան,Արաբկիր,33514200,90000,37,0,905789.0,2,"=""5/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--wuv3
12/04/2026,18/04/2026,Երևան,Արաբկիր,29753162,79900,40,0,743829.0,1,"=""4/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-arabkirum--wb66
30/03/2026,20/04/2026,Երևան,Նորք Մարաշ,28859450,77500,44,0,655896.0,2,"=""4/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-norq-marashum--wjty
07/03/2026,18/04/2026,Երևան,Դավթաշեն,40961800,110000,51,0,803172.0,2,"=""10/14""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--wzj0
19/04/2026,,Երևան,Քանաքեռ Զեյթուն,29045640,78000,37,0,785017.0,2,"=""2/4""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-zeytunum--wbrk
19/04/2026,,Երևան,Արաբկիր,44685600,120000,53,0,843124.0,2,"=""5/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--wbrv
11/03/2026,19/04/2026,Երևան,Նորք Մարաշ,90860720,244000,170,0,534474.0,3,"=""8/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-norq-marashum--wza2
23/03/2026,19/04/2026,Երևան,Քանաքեռ Զեյթուն,48409400,130000,52,0,930950.0,2,"=""7/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-qanaqer-zeytunum--wjdj
23/03/2026,19/04/2026,Երևան,Նոր Նորք,58091280,156000,75,0,774550.0,3,"=""2/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-nor-norqum--wj1w
16/04/2026,,Երևան,Կենտրոն,59580800,160000,166,0,358920.0,4,"=""1/2""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-aygestanum--wbzj
10/03/2026,18/04/2026,Արմավիր,Արմավիր,35376100,95000,70,0,505372.0,3,"=""2/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-armavirum--wzay
14/03/2026,19/04/2026,Երևան,Աջափնյակ,48409400,130000,103,0,469994.0,4,"=""12/16""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-ajapnyakum--wm1r
12/01/2026,18/04/2026,Երևան,Նոր Նորք,33514200,90000,78,0,429669.0,3,"=""5/5""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-2-rd-masivum--wyqh
19/04/2026,,Երևան,Մալաթիա Սեբաստիա,68890300,185000,143,0,481750.0,4,"=""4/9""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-leningradyanum--wbp9
27/03/2026,17/04/2026,Երևան,Կենտրոն,42265130,113500,45,0,939225.0,2,"=""2/3""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--wjra
10/04/2026,18/04/2026,Երևան,Արաբկիր,55112240,148000,80,0,688903.0,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--wuk4
14/04/2026,19/04/2026,Երևան,Արաբկիր,81923600,220000,74,0,1107075.0,3,"=""17/18""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--wbfo
18/04/2026,,Երևան,Նոր Նորք,26438980,71000,38,0,695762.0,1,"=""4/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-2-rd-masivum--wb0p
28/03/2026,18/04/2026,Երևան,Արաբկիր,96818800,260000,179,0,540887.0,6,"=""8/9""",Բնակարան,https://www.senyak.am/6-senyakanoc-bnakarani-vacharq-arabkirum--wj7h
12/04/2026,19/04/2026,Երևան,Մալաթիա Սեբաստիա,27928500,75000,44,0,634738.0,2,"=""9/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-bangladeshum--wbwy
19/04/2026,,Երևան,Շենգավիթ,26811360,72000,56,0,478774.0,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-charbaxum--wbpt
15/09/2025,18/04/2026,Երևան,Նոր Նորք,27928500,75000,44,0,634738.0,2,"=""5/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-norakaruyc-bnakaran-nor-norqum--wgiu
30/03/2026,19/04/2026,Երևան,Արաբկիր,42823700,115000,79,0,542072.0,3,"=""1/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-komitasum--wj27
24/03/2026,19/04/2026,Երևան,Արաբկիր,43568460,117000,77,0,565824.0,3,"=""1/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-monumentum--wjy4
19/04/2026,,Երևան,Մալաթիա Սեբաստիա,41706560,112000,83,0,502488.0,3,"=""1/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-bangladeshum--wbpd
21/04/2026,,Երևան,Մալաթիա Սեբաստիա,49526540,133000,65,0,761946.0,2,"=""6/21""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-malatia-sebastiayum--wb22
12/04/2026,19/04/2026,Երևան,Ավան,37238000,100000,56,0,664964.0,2,"=""10/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-avanum--wbgr
13/04/2026,18/04/2026,Երևան,Ավան,60325560,162000,72,0,837855.0,2,"=""16/19""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-avanum--wb9q
18/04/2026,,Երևան,Նոր Նորք,46547500,125000,91,0,511510.0,4,"=""7/9""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-nor-norqum--wb5g
13/03/2026,18/04/2026,Երևան,Արաբկիր,59580800,160000,98,0,607967.0,4,"=""5/7""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-arabkirum--wm6d
19/03/2026,18/04/2026,Երևան,Մալաթիա Սեբաստիա,39844660,107000,95,0,419417.0,4,"=""9/9""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-bangladeshum--wmnk
21/03/2026,17/04/2026,Երևան,Քանաքեռ Զեյթուն,27928500,75000,50,0,558570.0,2,"=""4/4""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-zeytunum--wj4k
30/03/2026,21/04/2026,Երևան,Նոր Նորք,31652300,85000,52,0,608698.0,2,"=""3/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-4-rd-masivum--wu4c
11/03/2026,20/04/2026,Երևան,Էրեբունի,46547500,125000,77,0,604512.0,2,"=""12/18""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-areshum--wz7q
18/04/2026,,Երևան,Արաբկիր,65166500,175000,82,0,794713.0,3,"=""6/10""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--wb5u
18/04/2026,,Երևան,Արաբկիր,63304600,170000,78,0,811597.0,3,"=""3/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--wb5j
18/04/2026,,Երևան,Արաբկիր,63304600,170000,78,0,811597.0,3,"=""3/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--wb5i
19/01/2026,18/04/2026,Երևան,Նոր Նորք,33514200,90000,78,0,429669.0,"3, Դուպլեքս","=""5/5""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-2-rd-masivum--wyp8
19/04/2026,,Երևան,Նոր Նորք,35376100,95000,80,0,442201.0,3,"=""9/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-nor-norqum--wbs6
09/04/2026,19/04/2026,Երևան,Քանաքեռ Զեյթուն,31652300,85000,76,0,416477.0,3,"=""9/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-qanaqerum--wuso
30/03/2026,19/04/2026,Երևան,Նոր Նորք,53995100,145000,95,0,568369.0,3,"=""15/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-5-rd-masivum--wjtj
27/03/2026,18/04/2026,Երևան,Կենտրոն,52133200,140000,65,0,802049.0,2,"=""4/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--wj5v
14/04/2026,19/04/2026,Երևան,Նոր Նորք,42078940,113000,77,0,546479.0,3,"=""5/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-nor-norqum--wb81
18/04/2026,,Երևան,Արաբկիր,54739860,147000,60,0,912331.0,2,"=""4/6""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-komitasum--wb37
23/03/2026,18/04/2026,Երևան,Քանաքեռ Զեյթուն,61442700,165000,85,0,722855.0,3,"=""5/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-monumentum--wjx1
13/03/2026,18/04/2026,Երևան,Քանաքեռ Զեյթուն,35003720,94000,78,0,448765.0,3,"=""7/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-zeytunum--wme3
13/04/2026,18/04/2026,Երևան,Ավան,27556120,74000,60,0,459268.0,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-avanum--wbdm
13/03/2026,18/04/2026,Երևան,Արաբկիր,48409400,130000,88,0,550106.0,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--wmeh
19/03/2026,18/04/2026,Երևան,Նոր Նորք,33141820,89000,62,0,534545.0,2,"=""1/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-7-rd-masivum--wmnc
10/03/2026,18/04/2026,Երևան,Նոր Նորք,76337900,205000,117,0,652460.0,4,"=""8/13""",Բնակարան,https://www.senyak.am/4-senyakanoc-norakaruyc-bnakarani-vacharq-4-rd-masivum--wzpw
13/03/2026,18/04/2026,Երևան,Շենգավիթ,39000000,104731,66,0,590909.0,3,"=""4/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-3-rd-masum--wm9p
11/04/2026,17/04/2026,Երևան,Արաբկիր,43568460,117000,66,0,660128.0,3,"=""1/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-komitasum--wutu
10/04/2026,18/04/2026,Երևան,Շենգավիթ,29045640,78000,50,0,580912.0,2,"=""4/4""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-3-rd-masum--wu74
17/04/2026,,Երևան,Կենտրոն,61442700,165000,66,0,930950.0,3,"=""4/10""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--wbbg
23/03/2026,19/04/2026,Երևան,Դավթաշեն,55857000,150000,100,0,558570.0,3,"=""14/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-davtashenum--wjds
16/03/2026,15/04/2026,Երևան,Էրեբունի,46919880,126000,88,0,533180.0,4,"=""4/9""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-erebunium--wmmt
31/03/2026,18/04/2026,Երևան,Աջափնյակ,39099900,105000,80,0,488748.0,3,"=""11/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-ajapnyakum--wuwb
17/03/2026,19/04/2026,Երևան,Քանաքեռ Զեյթուն,50271300,135000,100,0,502713.0,3,"=""9/13""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-zeytunum--wm33
03/04/2026,19/04/2026,Երևան,Նոր Նորք,36679430,98500,48,0,764154.0,2,"=""5/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-2-rd-masivum--wuyq
13/03/2026,18/04/2026,Երևան,Քանաքեռ Զեյթուն,56974140,153000,125,0,455793.0,4,"=""2/5""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-zeytunum--wm9g
31/03/2026,18/04/2026,Երևան,Կենտրոն,74476000,200000,75,0,993013.0,3,"=""2/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--wug0
30/03/2026,18/04/2026,Երևան,Նոր Նորք,28673260,77000,52,0,551408.0,2,"=""2/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-4-rd-masivum--wjt6
11/04/2026,18/04/2026,Երևան,Քանաքեռ Զեյթուն,93095000,250000,76,0,1224934.0,3,"=""8/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-zeytunum--wb4g
27/03/2026,18/04/2026,Երևան,Մալաթիա Սեբաստիա,34258960,92000,54,0,634425.0,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-leningradyanum--wjp4
17/04/2026,,Երևան,Կենտրոն,61442700,165000,66,0,930950.0,3,"=""4/10""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--wbux
17/04/2026,,Երևան,Կենտրոն,63304600,170000,80,0,791307.0,3,"=""9/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--wbb9
13/03/2026,18/04/2026,Երևան,Մալաթիա Սեբաստիա,80000000,214834,118,0,677966.0,4,"=""12/15""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-leningradyanum--wme9
18/04/2026,,Երևան,Նոր Նորք,43196080,116000,86,0,502280.0,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-2-rd-masivum--wb3s
10/03/2026,17/04/2026,Երևան,Նոր Նորք,46547500,125000,64,0,727304.0,2,"=""11/14""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-4-rd-masivum--wz0n
17/04/2026,,Երևան,Մալաթիա Սեբաստիա,80061700,215000,131,0,611158.0,4,"=""16/18""",Բնակարան,https://www.senyak.am/4-senyakanoc-norakaruyc-bnakarani-vacharq-malatia-sebastiayum--wbut
18/04/2026,,Երևան,Արաբկիր,54739860,147000,60,0,912331.0,2,"=""4/6""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-komitasum--wb53
18/04/2026,,Երևան,Նոր Նորք,47664640,128000,85,0,560760.0,3,"=""3/10""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-nor-norqum--wb5m
10/04/2026,18/04/2026,Երևան,Մալաթիա Սեբաստիա,46547500,125000,80,0,581843.0,3,"=""8/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-malatia-sebastiayum--wun6
20/04/2026,,Երևան,Նոր Նորք,32769440,88000,79,0,414803.0,3,"=""15/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-5-rd-masivum--wbsx
10/04/2026,20/04/2026,Երևան,Շենգավիթ,25694220,69000,55,0,467167.0,2,"=""2/3""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-3-rd-masum--wuvb
28/03/2026,19/04/2026,Երևան,Արաբկիր,57346520,154000,81,0,707981.0,2,"=""6/13""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--wjv2
